User_ID,Age,Gender,Location,Income,Interests,Last_Login_Days_Ago,Purchase_Frequency,Average_Order_Value,Total_Spending,Product_Category_Preference,Time_Spent_on_Site_Minutes,Pages_Viewed,Newsletter_Subscription,weighted_aov,r_score,f_score,m_score,rfm_score,value_proxy_score,segment_name,segment_name_cn,business_role,action_priority
#DEMO0486,36.0,Male,Suburban,207232.0,Family,129.0,11.0,900.89,9909.81,Home & Kitchen,13.0,12.0,TRUE,900.89,1,4,3,8,46.33,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0487,44.0,Male,Rural,120263.0,Family,108.0,10.0,1452.26,14522.56,Home & Kitchen,28.0,10.0,TRUE,1452.26,1,4,4,9,58.72,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0488,51.0,Male,Rural,168958.0,Furniture,64.0,7.0,1322.59,9258.13,Home & Kitchen,29.0,10.0,TRUE,1322.59,2,3,3,8,46.06,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0489,51.0,Female,Suburban,124877.0,Family,75.0,8.0,1389.3,11114.38,Home & Kitchen,24.0,5.0,FALSE,1389.3,2,3,3,8,50.48,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0490,44.0,Male,Rural,208152.0,Family,63.0,10.0,1374.24,13742.39,Home & Kitchen,28.0,13.0,FALSE,1374.24,2,4,4,10,58.53,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0491,48.0,Female,Suburban,268877.0,Furniture,126.0,9.0,1366.55,12298.97,Home & Kitchen,28.0,9.0,FALSE,1366.55,1,3,4,8,51.3,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0492,46.0,Male,Suburban,257423.0,Home improvement,74.0,9.0,924.92,8324.25,Home & Kitchen,21.0,21.0,FALSE,924.92,2,3,3,8,41.6,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0493,39.0,Female,Suburban,227900.0,Home improvement,120.0,9.0,1404.48,12640.36,Home & Kitchen,26.0,21.0,FALSE,1404.48,1,3,4,8,52.83,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0494,56.0,Female,Suburban,253555.0,Furniture,74.0,7.0,1201.61,8411.25,Home & Kitchen,22.0,9.0,FALSE,1201.61,2,3,3,8,41.9,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0495,45.0,Female,Suburban,262646.0,Home improvement,128.0,6.0,1272.13,7632.81,Home & Kitchen,28.0,16.0,TRUE,1272.14,1,3,3,7,38.21,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0496,54.0,Male,Suburban,178081.0,Family,73.0,9.0,1414.5,12730.47,Home & Kitchen,18.0,6.0,TRUE,1414.5,2,3,4,9,55.37,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0497,41.0,Female,Suburban,230894.0,Family,117.0,7.0,1453.09,10171.6,Home & Kitchen,20.0,14.0,TRUE,1453.09,1,3,3,7,47.4,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0498,46.0,Female,Rural,232456.0,Family,77.0,10.0,1389.75,13897.48,Home & Kitchen,13.0,19.0,TRUE,1389.75,2,4,4,10,58.08,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0499,40.0,Male,Suburban,126072.0,Furniture,130.0,7.0,1007.85,7054.97,Home & Kitchen,12.0,19.0,TRUE,1007.85,1,3,3,7,35.32,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0500,45.0,Female,Rural,129220.0,Home improvement,69.0,7.0,1274.92,8924.42,Home & Kitchen,19.0,12.0,TRUE,1274.92,2,3,3,8,44.18,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0501,49.0,Male,Rural,201859.0,Furniture,127.0,7.0,1251.12,8757.86,Home & Kitchen,28.0,9.0,FALSE,1251.12,1,3,3,7,40.92,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0502,57.0,Female,Suburban,254594.0,Family,96.0,10.0,1357.57,13575.68,Home & Kitchen,11.0,13.0,TRUE,1357.57,1,4,4,9,55.87,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0503,43.0,Male,Suburban,169909.0,Family,78.0,9.0,961.3,8651.67,Home & Kitchen,34.0,17.0,TRUE,961.3,2,3,3,8,42.19,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0504,54.0,Female,Rural,163216.0,Home improvement,106.0,6.0,1003.82,6022.95,Home & Kitchen,26.0,13.0,TRUE,1003.82,1,3,3,7,33.72,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0505,48.0,Male,Suburban,200289.0,Home improvement,124.0,8.0,1007.15,8057.23,Home & Kitchen,29.0,20.0,TRUE,1007.15,1,3,3,7,38.03,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0506,55.0,Female,Rural,175933.0,Family,102.0,9.0,977.0,8793.04,Home & Kitchen,23.0,14.0,TRUE,977.0,1,3,3,7,41.52,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0507,48.0,Male,Suburban,144367.0,Family,111.0,7.0,1043.65,7305.58,Home & Kitchen,10.0,5.0,TRUE,1043.65,1,3,3,7,36.69,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0508,53.0,Male,Rural,232441.0,Family,69.0,8.0,1176.66,9413.25,Home & Kitchen,27.0,22.0,FALSE,1176.66,2,3,3,8,44.87,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0509,56.0,Female,Rural,175902.0,Furniture,96.0,11.0,1443.91,15882.99,Home & Kitchen,25.0,10.0,TRUE,1443.91,1,4,4,9,62.49,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0510,37.0,Male,Rural,239993.0,Family,125.0,11.0,1323.63,14559.93,Home & Kitchen,20.0,8.0,FALSE,1323.63,1,4,4,9,57.99,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0511,42.0,Female,Suburban,140547.0,Family,96.0,7.0,966.04,6762.28,Home & Kitchen,26.0,11.0,FALSE,966.04,1,3,3,7,35.89,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0512,35.0,Female,Rural,215514.0,Home improvement,117.0,10.0,1384.23,13842.33,Home & Kitchen,29.0,16.0,FALSE,1384.23,1,4,4,9,56.21,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0513,35.0,Female,Rural,132419.0,Furniture,72.0,8.0,918.3,7346.43,Home & Kitchen,35.0,11.0,FALSE,918.3,2,3,3,8,38.6,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0514,57.0,Male,Rural,126868.0,Family,122.0,11.0,1036.11,11397.19,Home & Kitchen,30.0,20.0,FALSE,1036.11,1,4,3,8,50.15,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0515,46.0,Female,Rural,201837.0,Family,66.0,10.0,1460.11,14601.11,Home & Kitchen,29.0,7.0,FALSE,1460.11,2,4,4,10,61.2,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0516,42.0,Female,Suburban,224660.0,Family,63.0,9.0,1016.89,9151.98,Home & Kitchen,20.0,6.0,FALSE,1016.89,2,3,3,8,45.0,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0517,50.0,Female,Rural,264075.0,Family,109.0,6.0,954.54,5727.27,Home & Kitchen,13.0,15.0,TRUE,954.54,1,3,2,6,32.69,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0518,47.0,Female,Suburban,253018.0,Family,75.0,9.0,1385.88,12472.96,Home & Kitchen,27.0,8.0,TRUE,1385.88,2,3,4,9,53.95,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0519,38.0,Female,Rural,143719.0,Home improvement,66.0,8.0,1313.56,10508.45,Home & Kitchen,26.0,19.0,TRUE,1313.56,2,3,3,8,48.86,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0520,37.0,Female,Suburban,154721.0,Furniture,67.0,9.0,1481.38,13332.39,Home & Kitchen,35.0,18.0,FALSE,1481.38,2,3,4,9,57.7,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0521,36.0,Female,Suburban,245956.0,Furniture,127.0,10.0,1105.0,11050.04,Home & Kitchen,28.0,8.0,FALSE,1105.0,1,4,3,8,47.55,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0522,40.0,Male,Suburban,227160.0,Furniture,105.0,6.0,1259.61,7557.64,Home & Kitchen,13.0,11.0,TRUE,1259.61,1,3,3,7,38.93,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0523,42.0,Male,Suburban,269440.0,Furniture,74.0,7.0,1281.78,8972.48,Home & Kitchen,24.0,15.0,TRUE,1281.78,2,3,3,8,44.02,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0524,57.0,Male,Suburban,253354.0,Home improvement,65.0,11.0,1252.01,13772.06,Home & Kitchen,29.0,5.0,FALSE,1252.01,2,4,4,10,58.69,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0525,43.0,Female,Rural,200288.0,Home improvement,98.0,8.0,1439.95,11519.62,Home & Kitchen,15.0,16.0,FALSE,1439.95,1,3,3,7,50.88,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0526,36.0,Male,Rural,247463.0,Home improvement,81.0,6.0,1370.31,8221.84,Home & Kitchen,21.0,12.0,TRUE,1370.31,1,3,3,7,42.78,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0527,41.0,Female,Rural,264298.0,Family,114.0,7.0,1295.69,9069.86,Home & Kitchen,17.0,14.0,TRUE,1295.69,1,3,3,7,42.58,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0528,49.0,Female,Rural,160629.0,Furniture,113.0,7.0,1461.85,10232.93,Home & Kitchen,31.0,13.0,TRUE,1461.85,1,3,3,7,47.96,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0529,49.0,Female,Rural,134030.0,Furniture,98.0,6.0,1203.08,7218.47,Home & Kitchen,15.0,5.0,FALSE,1203.08,1,3,3,7,37.56,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0530,52.0,Male,Suburban,229524.0,Furniture,64.0,8.0,1363.07,10904.57,Home & Kitchen,23.0,22.0,TRUE,1363.07,2,3,3,8,50.45,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0531,49.0,Female,Suburban,276978.0,Furniture,95.0,7.0,1241.61,8691.24,Home & Kitchen,18.0,8.0,TRUE,1241.61,1,3,3,7,41.74,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0532,56.0,Female,Suburban,257302.0,Home improvement,63.0,7.0,943.62,6605.31,Home & Kitchen,33.0,16.0,FALSE,943.62,2,3,3,8,37.48,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0533,50.0,Female,Rural,155536.0,Home improvement,122.0,11.0,1445.75,15903.27,Home & Kitchen,12.0,8.0,FALSE,1445.75,1,4,4,9,61.75,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0534,46.0,Female,Suburban,149205.0,Home improvement,81.0,6.0,1053.82,6322.94,Home & Kitchen,33.0,10.0,TRUE,1053.82,1,3,3,7,36.02,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0535,52.0,Female,Rural,171748.0,Family,83.0,6.0,1036.45,6218.67,Home & Kitchen,16.0,13.0,FALSE,1036.44,1,3,3,7,35.68,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0536,53.0,Male,Rural,272513.0,Furniture,75.0,7.0,1301.06,9107.4,Home & Kitchen,20.0,22.0,FALSE,1301.06,2,3,3,8,44.58,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0537,53.0,Male,Rural,189119.0,Family,97.0,8.0,1291.49,10331.93,Home & Kitchen,21.0,5.0,TRUE,1291.49,1,3,3,7,46.42,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0538,50.0,Male,Rural,172517.0,Family,65.0,9.0,1120.03,10080.26,Home & Kitchen,23.0,21.0,FALSE,1120.03,2,3,3,8,47.08,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0539,46.0,Male,Rural,218326.0,Furniture,110.0,11.0,1252.19,13774.09,Home & Kitchen,14.0,14.0,FALSE,1252.19,1,4,4,9,56.5,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0540,56.0,Female,Rural,178624.0,Home improvement,95.0,6.0,1308.19,7849.12,Home & Kitchen,17.0,15.0,FALSE,1308.19,1,3,3,7,40.14,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0541,35.0,Female,Suburban,184845.0,Home improvement,93.0,7.0,1429.08,10003.53,Home & Kitchen,10.0,6.0,TRUE,1429.08,1,3,3,7,47.59,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0542,35.0,Male,Rural,197976.0,Family,94.0,10.0,1103.57,11035.72,Home & Kitchen,15.0,20.0,TRUE,1103.57,1,4,3,8,48.67,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0543,57.0,Female,Suburban,252891.0,Furniture,95.0,11.0,1468.16,16149.8,Home & Kitchen,34.0,7.0,FALSE,1468.16,1,4,4,9,63.61,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0544,35.0,Male,Suburban,224268.0,Home improvement,87.0,8.0,1283.81,10270.51,Home & Kitchen,32.0,17.0,TRUE,1283.81,1,3,3,7,46.62,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0545,58.0,Female,Rural,156831.0,Family,92.0,9.0,1412.63,12713.7,Home & Kitchen,13.0,11.0,FALSE,1412.63,1,3,4,8,54.19,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0546,45.0,Female,Suburban,148720.0,Home improvement,95.0,7.0,1193.77,8356.38,Home & Kitchen,25.0,16.0,FALSE,1193.77,1,3,3,7,40.48,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0547,53.0,Female,Suburban,186303.0,Family,78.0,11.0,929.52,10224.77,Home & Kitchen,20.0,9.0,TRUE,929.52,2,4,3,9,49.12,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0548,46.0,Female,Rural,152093.0,Family,121.0,6.0,1339.16,8034.98,Home & Kitchen,14.0,15.0,FALSE,1339.16,1,3,3,7,40.04,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0549,45.0,Male,Rural,175485.0,Home improvement,120.0,11.0,1494.69,16441.61,Home & Kitchen,35.0,18.0,TRUE,1494.69,1,4,4,9,63.64,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0550,47.0,Male,Suburban,141300.0,Family,123.0,6.0,960.82,5764.9,Home & Kitchen,23.0,14.0,FALSE,960.82,1,3,2,6,32.44,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0551,54.0,Male,Rural,167713.0,Family,113.0,10.0,1358.8,13587.96,Home & Kitchen,15.0,18.0,FALSE,1358.8,1,4,4,9,55.39,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0552,57.0,Male,Rural,222504.0,Home improvement,63.0,6.0,915.85,5495.09,Home & Kitchen,35.0,19.0,FALSE,915.85,2,3,2,7,33.97,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0553,51.0,Male,Suburban,205001.0,Furniture,95.0,11.0,1480.94,16290.29,Home & Kitchen,15.0,8.0,TRUE,1480.94,1,4,4,9,64.12,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0554,50.0,Female,Rural,243177.0,Family,77.0,6.0,1144.19,6865.17,Home & Kitchen,19.0,11.0,TRUE,1144.2,2,3,3,8,37.55,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0555,54.0,Male,Rural,241638.0,Furniture,77.0,8.0,1028.81,8230.44,Home & Kitchen,18.0,15.0,FALSE,1028.8,2,3,3,8,40.66,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0556,53.0,Male,Rural,217919.0,Home improvement,101.0,11.0,1251.91,13771.06,Home & Kitchen,31.0,10.0,TRUE,1251.91,1,4,4,9,56.65,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0557,50.0,Male,Suburban,185677.0,Home improvement,111.0,6.0,1032.4,6194.43,Home & Kitchen,29.0,5.0,FALSE,1032.4,1,3,3,7,34.39,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0558,45.0,Male,Rural,185869.0,Furniture,110.0,10.0,1418.81,14188.1,Home & Kitchen,35.0,18.0,FALSE,1418.81,1,4,4,9,57.63,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0559,43.0,Female,Rural,264854.0,Family,77.0,10.0,1011.02,10110.21,Home & Kitchen,32.0,15.0,TRUE,1011.02,2,4,3,9,47.45,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0560,42.0,Male,Suburban,212121.0,Furniture,127.0,8.0,1446.71,11573.67,Home & Kitchen,12.0,18.0,FALSE,1446.71,1,3,3,7,50.05,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0561,43.0,Male,Rural,253571.0,Furniture,78.0,9.0,1284.11,11557.03,Home & Kitchen,35.0,5.0,TRUE,1284.11,2,3,3,8,50.33,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0562,46.0,Female,Suburban,194128.0,Home improvement,127.0,9.0,1190.93,10718.34,Home & Kitchen,13.0,17.0,FALSE,1190.93,1,3,3,7,46.12,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0563,51.0,Male,Rural,233295.0,Furniture,78.0,8.0,1023.03,8184.26,Home & Kitchen,23.0,14.0,FALSE,1023.03,2,3,3,8,40.34,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0564,39.0,Female,Rural,125245.0,Home improvement,114.0,11.0,1152.4,12676.38,Home & Kitchen,27.0,22.0,TRUE,1152.4,1,4,4,9,53.21,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0565,52.0,Male,Rural,128879.0,Home improvement,89.0,9.0,1411.63,12704.65,Home & Kitchen,35.0,14.0,TRUE,1411.63,1,3,4,8,54.23,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0566,51.0,Female,Rural,155133.0,Home improvement,110.0,7.0,1387.52,9712.65,Home & Kitchen,30.0,7.0,TRUE,1387.52,1,3,3,7,45.66,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0567,51.0,Female,Suburban,140391.0,Family,67.0,9.0,1178.94,10610.46,Home & Kitchen,33.0,9.0,TRUE,1178.94,2,3,3,8,48.5,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0568,42.0,Female,Suburban,204223.0,Home improvement,80.0,7.0,986.14,6902.99,Home & Kitchen,20.0,8.0,FALSE,986.14,1,3,3,7,37.03,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0569,42.0,Male,Suburban,277598.0,Home improvement,110.0,11.0,1186.51,13051.56,Home & Kitchen,18.0,15.0,FALSE,1186.51,1,4,4,9,54.38,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0570,43.0,Female,Rural,166681.0,Family,115.0,8.0,1125.43,9003.45,Home & Kitchen,12.0,9.0,FALSE,1125.43,1,3,3,7,41.46,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0571,43.0,Male,Rural,166230.0,Home improvement,127.0,11.0,1154.55,12700.0,Home & Kitchen,30.0,11.0,FALSE,1154.55,1,4,4,9,52.79,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0572,56.0,Female,Rural,154496.0,Family,94.0,9.0,1469.49,13225.43,Home & Kitchen,18.0,9.0,TRUE,1469.49,1,3,4,8,55.92,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0573,56.0,Male,Rural,159720.0,Family,129.0,9.0,1188.47,10696.24,Home & Kitchen,28.0,12.0,FALSE,1188.47,1,3,3,7,45.89,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0574,43.0,Female,Suburban,142549.0,Family,99.0,8.0,934.73,7477.86,Home & Kitchen,30.0,15.0,TRUE,934.73,1,3,3,7,37.55,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0575,49.0,Male,Suburban,221672.0,Home improvement,100.0,11.0,1011.02,11121.17,Home & Kitchen,32.0,7.0,TRUE,1011.02,1,4,3,8,50.2,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0576,58.0,Male,Suburban,255821.0,Home improvement,88.0,10.0,1286.43,12864.34,Home & Kitchen,14.0,14.0,FALSE,1286.43,1,4,4,9,54.13,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0577,37.0,Male,Suburban,201174.0,Family,95.0,6.0,1347.78,8086.69,Home & Kitchen,30.0,14.0,FALSE,1347.78,1,3,3,7,41.18,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0578,58.0,Male,Rural,167060.0,Furniture,84.0,8.0,1194.88,9559.04,Home & Kitchen,22.0,6.0,TRUE,1194.88,1,3,3,7,44.39,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0579,53.0,Male,Rural,132008.0,Furniture,90.0,6.0,905.0,5430.02,Home & Kitchen,31.0,8.0,FALSE,905.0,1,3,2,6,32.15,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0580,52.0,Male,Rural,206313.0,Furniture,83.0,9.0,1112.36,10011.2,Home & Kitchen,17.0,14.0,TRUE,1112.36,1,3,3,7,45.74,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0581,48.0,Male,Suburban,176357.0,Home improvement,112.0,7.0,1036.08,7252.57,Home & Kitchen,11.0,15.0,TRUE,1036.08,1,3,3,7,36.49,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0582,37.0,Female,Suburban,220826.0,Home improvement,74.0,9.0,1237.59,11138.28,Home & Kitchen,21.0,19.0,FALSE,1237.59,2,3,3,8,49.65,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0583,50.0,Male,Rural,255168.0,Home improvement,71.0,8.0,1171.69,9373.51,Home & Kitchen,31.0,21.0,FALSE,1171.69,2,3,3,8,44.55,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0584,56.0,Female,Suburban,193446.0,Furniture,130.0,10.0,1487.89,14878.86,Home & Kitchen,27.0,21.0,TRUE,1487.89,1,4,4,9,59.14,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0585,54.0,Female,Rural,224404.0,Furniture,64.0,7.0,1250.05,8750.32,Home & Kitchen,22.0,7.0,TRUE,1250.05,2,3,3,8,43.78,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0586,43.0,Male,Rural,147105.0,Furniture,103.0,8.0,1119.43,8955.41,Home & Kitchen,29.0,8.0,TRUE,1119.43,1,3,3,7,41.63,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0587,48.0,Male,Rural,256939.0,Furniture,66.0,10.0,1252.58,12525.8,Home & Kitchen,11.0,11.0,FALSE,1252.58,2,4,4,10,54.58,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0588,48.0,Male,Suburban,202384.0,Family,71.0,9.0,1071.2,9640.83,Home & Kitchen,21.0,17.0,TRUE,1071.2,2,3,3,8,45.42,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0589,52.0,Female,Suburban,247327.0,Family,95.0,9.0,1076.13,9685.21,Home & Kitchen,24.0,5.0,FALSE,1076.13,1,3,3,7,44.15,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0590,48.0,Female,Rural,216537.0,Furniture,71.0,7.0,1234.93,8644.49,Home & Kitchen,30.0,22.0,TRUE,1234.93,2,3,3,8,42.84,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0591,40.0,Female,Rural,216803.0,Family,65.0,11.0,1085.68,11942.43,Home & Kitchen,23.0,12.0,TRUE,1085.68,2,4,4,10,54.05,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0592,57.0,Male,Rural,195699.0,Furniture,113.0,8.0,1397.25,11178.04,Home & Kitchen,28.0,14.0,FALSE,1397.26,1,3,3,7,49.3,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0593,50.0,Male,Rural,127145.0,Furniture,74.0,7.0,1349.67,9447.69,Home & Kitchen,12.0,17.0,FALSE,1349.67,2,3,3,8,46.13,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0594,46.0,Male,Rural,271592.0,Furniture,89.0,10.0,1371.44,13714.35,Home & Kitchen,28.0,15.0,FALSE,1371.44,1,4,4,9,56.83,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0595,42.0,Male,Suburban,205481.0,Family,129.0,8.0,1472.91,11783.29,Home & Kitchen,16.0,13.0,FALSE,1472.91,1,3,3,7,51.12,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0596,47.0,Male,Rural,131222.0,Furniture,85.0,8.0,1030.54,8244.33,Home & Kitchen,21.0,19.0,TRUE,1030.54,1,3,3,7,40.25,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0597,45.0,Male,Suburban,146161.0,Family,125.0,7.0,1497.83,10484.79,Home & Kitchen,24.0,7.0,TRUE,1497.83,1,3,3,7,48.72,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0598,54.0,Male,Suburban,126002.0,Family,78.0,8.0,1407.21,11257.66,Home & Kitchen,33.0,6.0,FALSE,1407.21,2,3,3,8,51.16,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0599,35.0,Male,Rural,213082.0,Family,83.0,9.0,1171.29,10541.59,Home & Kitchen,11.0,21.0,FALSE,1171.29,1,3,3,7,47.24,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0600,52.0,Female,Suburban,234639.0,Home improvement,91.0,9.0,1010.57,9095.14,Home & Kitchen,12.0,19.0,FALSE,1010.57,1,3,3,7,42.89,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#DEMO0601,37.0,Female,Urban,141275.0,Gaming,12.0,1.0,1854.17,1854.17,Electronics,76.0,46.0,FALSE,1854.17,3,1,2,6,32.95,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0602,30.0,Female,Urban,108006.0,Technology,3.0,1.0,1687.38,1687.38,Electronics,41.0,29.0,FALSE,1687.38,5,1,2,8,33.43,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0603,27.0,Female,Urban,189519.0,Gaming,4.0,3.0,1527.85,4583.55,Electronics,47.0,30.0,FALSE,1527.85,4,2,2,8,44.34,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0604,26.0,Male,Suburban,187604.0,Technology,9.0,2.0,1900.56,3801.13,Electronics,62.0,25.0,FALSE,1900.56,3,2,2,7,42.05,Potential Customers,潜力用户,Growth engine,Convert
#DEMO0605,32.0,Male,Urban,213108.0,Technology,3.0,2.0,1408.69,2817.38,Electronics,77.0,50.0,FALSE,1408.69,5,2,2,9,35.95,Potential Customers,潜力用户,Growth engine,Convert
