User_ID,Age,Gender,Location,Income,Interests,Last_Login_Days_Ago,Purchase_Frequency,Average_Order_Value,Total_Spending,Product_Category_Preference,Time_Spent_on_Site_Minutes,Pages_Viewed,Newsletter_Subscription
#DEMO0497,41,Female,Suburban,230894,Family,117,7,1453.09,10171.6,Home & Kitchen,20,14,TRUE
#DEMO0498,46,Female,Rural,232456,Family,77,10,1389.75,13897.48,Home & Kitchen,13,19,TRUE
#DEMO0499,40,Male,Suburban,126072,Furniture,130,7,1007.85,7054.97,Home & Kitchen,12,19,TRUE
#DEMO0500,45,Female,Rural,129220,Home improvement,69,7,1274.92,8924.42,Home & Kitchen,19,12,TRUE
#DEMO0501,49,Male,Rural,201859,Furniture,127,7,1251.12,8757.86,Home & Kitchen,28,9,FALSE
#DEMO0502,57,Female,Suburban,254594,Family,96,10,1357.57,13575.68,Home & Kitchen,11,13,TRUE
#DEMO0503,43,Male,Suburban,169909,Family,78,9,961.3,8651.67,Home & Kitchen,34,17,TRUE
#DEMO0504,54,Female,Rural,163216,Home improvement,106,6,1003.82,6022.95,Home & Kitchen,26,13,TRUE
#DEMO0505,48,Male,Suburban,200289,Home improvement,124,8,1007.15,8057.23,Home & Kitchen,29,20,TRUE
#DEMO0506,55,Female,Rural,175933,Family,102,9,977.0,8793.04,Home & Kitchen,23,14,TRUE
#DEMO0507,48,Male,Suburban,144367,Family,111,7,1043.65,7305.58,Home & Kitchen,10,5,TRUE
#DEMO0508,53,Male,Rural,232441,Family,69,8,1176.66,9413.25,Home & Kitchen,27,22,FALSE
#DEMO0509,56,Female,Rural,175902,Furniture,96,11,1443.91,15882.99,Home & Kitchen,25,10,TRUE
#DEMO0510,37,Male,Rural,239993,Family,125,11,1323.63,14559.93,Home & Kitchen,20,8,FALSE
#DEMO0511,42,Female,Suburban,140547,Family,96,7,966.04,6762.28,Home & Kitchen,26,11,FALSE
#DEMO0512,35,Female,Rural,215514,Home improvement,117,10,1384.23,13842.33,Home & Kitchen,29,16,FALSE
#DEMO0513,35,Female,Rural,132419,Furniture,72,8,918.3,7346.43,Home & Kitchen,35,11,FALSE
#DEMO0514,57,Male,Rural,126868,Family,122,11,1036.11,11397.19,Home & Kitchen,30,20,FALSE
#DEMO0515,46,Female,Rural,201837,Family,66,10,1460.11,14601.11,Home & Kitchen,29,7,FALSE
#DEMO0516,42,Female,Suburban,224660,Family,63,9,1016.89,9151.98,Home & Kitchen,20,6,FALSE
#DEMO0517,50,Female,Rural,264075,Family,109,6,954.54,5727.27,Home & Kitchen,13,15,TRUE
#DEMO0518,47,Female,Suburban,253018,Family,75,9,1385.88,12472.96,Home & Kitchen,27,8,TRUE
#DEMO0519,38,Female,Rural,143719,Home improvement,66,8,1313.56,10508.45,Home & Kitchen,26,19,TRUE
#DEMO0520,37,Female,Suburban,154721,Furniture,67,9,1481.38,13332.39,Home & Kitchen,35,18,FALSE
#DEMO0521,36,Female,Suburban,245956,Furniture,127,10,1105.0,11050.04,Home & Kitchen,28,8,FALSE
#DEMO0522,40,Male,Suburban,227160,Furniture,105,6,1259.61,7557.64,Home & Kitchen,13,11,TRUE
#DEMO0523,42,Male,Suburban,269440,Furniture,74,7,1281.78,8972.48,Home & Kitchen,24,15,TRUE
#DEMO0524,57,Male,Suburban,253354,Home improvement,65,11,1252.01,13772.06,Home & Kitchen,29,5,FALSE
#DEMO0525,43,Female,Rural,200288,Home improvement,98,8,1439.95,11519.62,Home & Kitchen,15,16,FALSE
#DEMO0526,36,Male,Rural,247463,Home improvement,81,6,1370.31,8221.84,Home & Kitchen,21,12,TRUE
#DEMO0527,41,Female,Rural,264298,Family,114,7,1295.69,9069.86,Home & Kitchen,17,14,TRUE
#DEMO0528,49,Female,Rural,160629,Furniture,113,7,1461.85,10232.93,Home & Kitchen,31,13,TRUE
#DEMO0529,49,Female,Rural,134030,Furniture,98,6,1203.08,7218.47,Home & Kitchen,15,5,FALSE
#DEMO0530,52,Male,Suburban,229524,Furniture,64,8,1363.07,10904.57,Home & Kitchen,23,22,TRUE
#DEMO0531,49,Female,Suburban,276978,Furniture,95,7,1241.61,8691.24,Home & Kitchen,18,8,TRUE
#DEMO0532,56,Female,Suburban,257302,Home improvement,63,7,943.62,6605.31,Home & Kitchen,33,16,FALSE
#DEMO0533,50,Female,Rural,155536,Home improvement,122,11,1445.75,15903.27,Home & Kitchen,12,8,FALSE
#DEMO0534,46,Female,Suburban,149205,Home improvement,81,6,1053.82,6322.94,Home & Kitchen,33,10,TRUE
#DEMO0535,52,Female,Rural,171748,Family,83,6,1036.45,6218.67,Home & Kitchen,16,13,FALSE
#DEMO0536,53,Male,Rural,272513,Furniture,75,7,1301.06,9107.4,Home & Kitchen,20,22,FALSE
#DEMO0537,53,Male,Rural,189119,Family,97,8,1291.49,10331.93,Home & Kitchen,21,5,TRUE
#DEMO0538,50,Male,Rural,172517,Family,65,9,1120.03,10080.26,Home & Kitchen,23,21,FALSE
#DEMO0539,46,Male,Rural,218326,Furniture,110,11,1252.19,13774.09,Home & Kitchen,14,14,FALSE
#DEMO0540,56,Female,Rural,178624,Home improvement,95,6,1308.19,7849.12,Home & Kitchen,17,15,FALSE
#DEMO0541,35,Female,Suburban,184845,Home improvement,93,7,1429.08,10003.53,Home & Kitchen,10,6,TRUE
#DEMO0542,35,Male,Rural,197976,Family,94,10,1103.57,11035.72,Home & Kitchen,15,20,TRUE
#DEMO0543,57,Female,Suburban,252891,Furniture,95,11,1468.16,16149.8,Home & Kitchen,34,7,FALSE
#DEMO0544,35,Male,Suburban,224268,Home improvement,87,8,1283.81,10270.51,Home & Kitchen,32,17,TRUE
#DEMO0545,58,Female,Rural,156831,Family,92,9,1412.63,12713.7,Home & Kitchen,13,11,FALSE
#DEMO0546,45,Female,Suburban,148720,Home improvement,95,7,1193.77,8356.38,Home & Kitchen,25,16,FALSE
#DEMO0547,53,Female,Suburban,186303,Family,78,11,929.52,10224.77,Home & Kitchen,20,9,TRUE
#DEMO0548,46,Female,Rural,152093,Family,121,6,1339.16,8034.98,Home & Kitchen,14,15,FALSE
#DEMO0549,45,Male,Rural,175485,Home improvement,120,11,1494.69,16441.61,Home & Kitchen,35,18,TRUE
#DEMO0550,47,Male,Suburban,141300,Family,123,6,960.82,5764.9,Home & Kitchen,23,14,FALSE
#DEMO0551,54,Male,Rural,167713,Family,113,10,1358.8,13587.96,Home & Kitchen,15,18,FALSE
#DEMO0552,57,Male,Rural,222504,Home improvement,63,6,915.85,5495.09,Home & Kitchen,35,19,FALSE
#DEMO0553,51,Male,Suburban,205001,Furniture,95,11,1480.94,16290.29,Home & Kitchen,15,8,TRUE
#DEMO0554,50,Female,Rural,243177,Family,77,6,1144.19,6865.17,Home & Kitchen,19,11,TRUE
#DEMO0555,54,Male,Rural,241638,Furniture,77,8,1028.81,8230.44,Home & Kitchen,18,15,FALSE
#DEMO0556,53,Male,Rural,217919,Home improvement,101,11,1251.91,13771.06,Home & Kitchen,31,10,TRUE
#DEMO0557,50,Male,Suburban,185677,Home improvement,111,6,1032.4,6194.43,Home & Kitchen,29,5,FALSE
#DEMO0558,45,Male,Rural,185869,Furniture,110,10,1418.81,14188.1,Home & Kitchen,35,18,FALSE
#DEMO0559,43,Female,Rural,264854,Family,77,10,1011.02,10110.21,Home & Kitchen,32,15,TRUE
#DEMO0560,42,Male,Suburban,212121,Furniture,127,8,1446.71,11573.67,Home & Kitchen,12,18,FALSE
#DEMO0561,43,Male,Rural,253571,Furniture,78,9,1284.11,11557.03,Home & Kitchen,35,5,TRUE
#DEMO0562,46,Female,Suburban,194128,Home improvement,127,9,1190.93,10718.34,Home & Kitchen,13,17,FALSE
#DEMO0563,51,Male,Rural,233295,Furniture,78,8,1023.03,8184.26,Home & Kitchen,23,14,FALSE
#DEMO0564,39,Female,Rural,125245,Home improvement,114,11,1152.4,12676.38,Home & Kitchen,27,22,TRUE
#DEMO0565,52,Male,Rural,128879,Home improvement,89,9,1411.63,12704.65,Home & Kitchen,35,14,TRUE
#DEMO0566,51,Female,Rural,155133,Home improvement,110,7,1387.52,9712.65,Home & Kitchen,30,7,TRUE
#DEMO0567,51,Female,Suburban,140391,Family,67,9,1178.94,10610.46,Home & Kitchen,33,9,TRUE
#DEMO0568,42,Female,Suburban,204223,Home improvement,80,7,986.14,6902.99,Home & Kitchen,20,8,FALSE
#DEMO0569,42,Male,Suburban,277598,Home improvement,110,11,1186.51,13051.56,Home & Kitchen,18,15,FALSE
#DEMO0570,43,Female,Rural,166681,Family,115,8,1125.43,9003.45,Home & Kitchen,12,9,FALSE
#DEMO0571,43,Male,Rural,166230,Home improvement,127,11,1154.55,12700.0,Home & Kitchen,30,11,FALSE
#DEMO0572,56,Female,Rural,154496,Family,94,9,1469.49,13225.43,Home & Kitchen,18,9,TRUE
#DEMO0573,56,Male,Rural,159720,Family,129,9,1188.47,10696.24,Home & Kitchen,28,12,FALSE
#DEMO0574,43,Female,Suburban,142549,Family,99,8,934.73,7477.86,Home & Kitchen,30,15,TRUE
#DEMO0575,49,Male,Suburban,221672,Home improvement,100,11,1011.02,11121.17,Home & Kitchen,32,7,TRUE
#DEMO0576,58,Male,Suburban,255821,Home improvement,88,10,1286.43,12864.34,Home & Kitchen,14,14,FALSE
#DEMO0577,37,Male,Suburban,201174,Family,95,6,1347.78,8086.69,Home & Kitchen,30,14,FALSE
#DEMO0578,58,Male,Rural,167060,Furniture,84,8,1194.88,9559.04,Home & Kitchen,22,6,TRUE
#DEMO0579,53,Male,Rural,132008,Furniture,90,6,905.0,5430.02,Home & Kitchen,31,8,FALSE
#DEMO0580,52,Male,Rural,206313,Furniture,83,9,1112.36,10011.2,Home & Kitchen,17,14,TRUE
#DEMO0581,48,Male,Suburban,176357,Home improvement,112,7,1036.08,7252.57,Home & Kitchen,11,15,TRUE
#DEMO0582,37,Female,Suburban,220826,Home improvement,74,9,1237.59,11138.28,Home & Kitchen,21,19,FALSE
#DEMO0583,50,Male,Rural,255168,Home improvement,71,8,1171.69,9373.51,Home & Kitchen,31,21,FALSE
#DEMO0584,56,Female,Suburban,193446,Furniture,130,10,1487.89,14878.86,Home & Kitchen,27,21,TRUE
#DEMO0585,54,Female,Rural,224404,Furniture,64,7,1250.05,8750.32,Home & Kitchen,22,7,TRUE
#DEMO0586,43,Male,Rural,147105,Furniture,103,8,1119.43,8955.41,Home & Kitchen,29,8,TRUE
#DEMO0587,48,Male,Rural,256939,Furniture,66,10,1252.58,12525.8,Home & Kitchen,11,11,FALSE
#DEMO0588,48,Male,Suburban,202384,Family,71,9,1071.2,9640.83,Home & Kitchen,21,17,TRUE
#DEMO0589,52,Female,Suburban,247327,Family,95,9,1076.13,9685.21,Home & Kitchen,24,5,FALSE
#DEMO0590,48,Female,Rural,216537,Furniture,71,7,1234.93,8644.49,Home & Kitchen,30,22,TRUE
#DEMO0591,40,Female,Rural,216803,Family,65,11,1085.68,11942.43,Home & Kitchen,23,12,TRUE
#DEMO0592,57,Male,Rural,195699,Furniture,113,8,1397.25,11178.04,Home & Kitchen,28,14,FALSE
#DEMO0593,50,Male,Rural,127145,Furniture,74,7,1349.67,9447.69,Home & Kitchen,12,17,FALSE
#DEMO0594,46,Male,Rural,271592,Furniture,89,10,1371.44,13714.35,Home & Kitchen,28,15,FALSE
#DEMO0595,42,Male,Suburban,205481,Family,129,8,1472.91,11783.29,Home & Kitchen,16,13,FALSE
#DEMO0596,47,Male,Rural,131222,Furniture,85,8,1030.54,8244.33,Home & Kitchen,21,19,TRUE
#DEMO0597,45,Male,Suburban,146161,Family,125,7,1497.83,10484.79,Home & Kitchen,24,7,TRUE
#DEMO0598,54,Male,Suburban,126002,Family,78,8,1407.21,11257.66,Home & Kitchen,33,6,FALSE
#DEMO0599,35,Male,Rural,213082,Family,83,9,1171.29,10541.59,Home & Kitchen,11,21,FALSE
#DEMO0600,52,Female,Suburban,234639,Home improvement,91,9,1010.57,9095.14,Home & Kitchen,12,19,FALSE
#DEMO0601,37,Female,Urban,141275,Gaming,12,1,1854.17,1854.17,Electronics,76,46,FALSE
#DEMO0602,30,Female,Urban,108006,Technology,3,1,1687.38,1687.38,Electronics,41,29,FALSE
#DEMO0603,27,Female,Urban,189519,Gaming,4,3,1527.85,4583.55,Electronics,47,30,FALSE
#DEMO0604,26,Male,Suburban,187604,Technology,9,2,1900.56,3801.13,Electronics,62,25,FALSE
#DEMO0605,32,Male,Urban,213108,Technology,3,2,1408.69,2817.38,Electronics,77,50,FALSE
#DEMO0606,37,Female,Urban,93338,Technology,11,2,1645.84,3291.68,Electronics,39,36,FALSE
#DEMO0607,30,Female,Urban,117565,Gaming,9,3,1725.65,5176.95,Electronics,60,20,TRUE
#DEMO0608,27,Male,Suburban,179246,Digital products,8,3,1102.9,3308.69,Electronics,41,50,TRUE
#DEMO0609,35,Female,Urban,166054,Gaming,11,1,1727.9,1727.9,Electronics,31,22,TRUE
#DEMO0610,33,Male,Suburban,149524,Technology,8,3,1954.1,5862.3,Electronics,54,29,FALSE
#DEMO0611,28,Male,Urban,168549,Digital products,2,1,1728.31,1728.31,Electronics,78,52,TRUE
#DEMO0612,39,Male,Urban,102541,Gaming,10,2,2011.36,4022.73,Electronics,53,48,TRUE
#DEMO0613,31,Female,Urban,134116,Digital products,8,1,2001.37,2001.37,Electronics,57,47,FALSE
#DEMO0614,40,Female,Urban,177049,Digital products,7,2,1359.23,2718.46,Electronics,80,30,TRUE
#DEMO0615,34,Male,Urban,97641,Technology,2,2,1481.23,2962.47,Electronics,61,38,TRUE
#DEMO0616,39,Male,Suburban,197326,Technology,4,1,1800.39,1800.39,Electronics,60,25,FALSE
#DEMO0617,27,Male,Suburban,146429,Digital products,3,2,1218.07,2436.14,Electronics,48,18,FALSE
#DEMO0618,40,Female,Urban,202002,Gaming,11,3,1665.07,4995.22,Electronics,54,31,TRUE
#DEMO0619,30,Female,Suburban,109264,Technology,3,3,2024.71,6074.12,Electronics,59,28,FALSE
#DEMO0620,28,Male,Suburban,157451,Technology,12,3,1265.85,3797.54,Electronics,33,49,FALSE
#DEMO0621,35,Male,Urban,98851,Technology,7,2,1619.28,3238.56,Electronics,49,51,FALSE
#DEMO0622,34,Male,Suburban,160387,Digital products,14,2,1855.31,3710.62,Electronics,65,20,FALSE
#DEMO0623,28,Female,Suburban,142434,Digital products,10,3,1330.19,3990.56,Electronics,76,53,FALSE
#DEMO0624,31,Female,Suburban,116357,Digital products,4,1,1393.49,1393.49,Electronics,38,23,TRUE
#DEMO0625,25,Male,Urban,208659,Technology,3,1,1605.93,1605.93,Electronics,75,33,FALSE
#DEMO0626,36,Male,Suburban,109834,Gaming,7,3,1170.17,3510.51,Electronics,42,34,TRUE
#DEMO0627,30,Male,Suburban,200892,Gaming,5,3,1918.64,5755.91,Electronics,79,36,TRUE
#DEMO0628,33,Female,Suburban,137850,Gaming,5,3,1423.27,4269.81,Electronics,60,55,FALSE
#DEMO0629,37,Female,Suburban,128961,Technology,6,1,1765.11,1765.11,Electronics,39,35,FALSE
#DEMO0630,28,Female,Suburban,136586,Gaming,11,1,1945.38,1945.38,Electronics,37,24,FALSE
#DEMO0631,29,Female,Suburban,207578,Technology,4,1,2003.55,2003.55,Electronics,78,22,TRUE
#DEMO0632,29,Male,Suburban,92839,Gaming,2,2,1635.35,3270.71,Electronics,32,34,TRUE
#DEMO0633,32,Male,Suburban,188514,Gaming,13,1,1430.14,1430.14,Electronics,48,50,FALSE
#DEMO0634,30,Male,Urban,216099,Technology,7,3,1854.61,5563.84,Electronics,80,25,FALSE
#DEMO0635,34,Female,Suburban,93895,Digital products,13,3,1579.81,4739.44,Electronics,48,39,FALSE
#DEMO0636,40,Male,Urban,93171,Gaming,7,1,1464.51,1464.51,Electronics,69,53,FALSE
#DEMO0637,25,Male,Suburban,123987,Digital products,5,2,1332.01,2664.01,Electronics,57,23,TRUE
#DEMO0638,24,Male,Suburban,96739,Digital products,7,3,1948.52,5845.56,Electronics,65,34,FALSE
#DEMO0639,40,Female,Urban,110756,Gaming,12,1,1794.85,1794.85,Electronics,43,42,FALSE
#DEMO0640,32,Male,Suburban,102176,Gaming,14,3,1430.24,4290.73,Electronics,56,26,TRUE
#DEMO0641,24,Male,Urban,119510,Technology,3,1,1550.44,1550.44,Electronics,48,27,TRUE
#DEMO0642,25,Male,Suburban,103173,Digital products,9,1,1850.81,1850.81,Electronics,66,30,FALSE
#DEMO0643,26,Female,Suburban,115373,Gaming,4,1,1624.22,1624.22,Electronics,48,47,FALSE
#DEMO0644,28,Female,Suburban,130222,Gaming,6,3,2024.57,6073.72,Electronics,69,55,TRUE
#DEMO0645,31,Male,Urban,164462,Digital products,8,3,1192.05,3576.14,Electronics,32,23,TRUE
#DEMO0646,36,Male,Suburban,214898,Technology,11,3,2068.53,6205.58,Electronics,71,46,TRUE
#DEMO0647,35,Male,Suburban,189018,Gaming,11,1,1816.77,1816.77,Electronics,39,48,FALSE
#DEMO0648,30,Female,Suburban,194066,Technology,11,2,1213.38,2426.77,Electronics,49,38,TRUE
#DEMO0649,33,Male,Suburban,219168,Digital products,10,3,2050.61,6151.83,Electronics,35,22,FALSE
#DEMO0650,30,Male,Urban,175447,Technology,3,3,1320.17,3960.52,Electronics,59,27,FALSE
#DEMO0651,24,Male,Suburban,111820,Gaming,3,3,1864.45,5593.35,Electronics,37,20,TRUE
#DEMO0652,25,Female,Urban,91977,Technology,3,3,2023.31,6069.92,Electronics,66,22,TRUE
#DEMO0653,31,Male,Urban,167045,Technology,13,1,1293.7,1293.7,Electronics,74,50,TRUE
#DEMO0654,40,Male,Suburban,177319,Digital products,12,2,1307.44,2614.88,Electronics,42,25,FALSE
#DEMO0655,35,Female,Suburban,106398,Digital products,2,1,1891.71,1891.71,Electronics,67,24,FALSE
#DEMO0656,32,Male,Suburban,123653,Technology,7,1,1160.73,1160.73,Electronics,64,41,FALSE
#DEMO0657,39,Male,Urban,134745,Digital products,11,1,1937.49,1937.49,Electronics,31,26,TRUE
#DEMO0658,39,Female,Urban,124028,Gaming,8,2,1291.52,2583.04,Electronics,53,36,FALSE
#DEMO0659,39,Female,Suburban,120386,Digital products,9,2,1346.53,2693.07,Electronics,64,27,FALSE
#DEMO0660,25,Male,Urban,143161,Digital products,13,1,2089.85,2089.85,Electronics,39,39,TRUE
#DEMO0661,28,Female,Urban,175437,Digital products,4,1,2073.21,2073.21,Electronics,33,47,TRUE
#DEMO0662,25,Female,Suburban,184370,Technology,11,3,1266.84,3800.53,Electronics,54,38,FALSE
#DEMO0663,38,Female,Suburban,114374,Gaming,10,3,1216.04,3648.13,Electronics,57,46,TRUE
#DEMO0664,34,Male,Urban,192377,Technology,2,1,1934.19,1934.19,Electronics,57,34,FALSE
#DEMO0665,35,Male,Urban,92176,Gaming,3,3,1718.38,5155.13,Electronics,75,18,TRUE
#DEMO0666,36,Female,Urban,130401,Digital products,11,2,1519.79,3039.57,Electronics,66,38,TRUE
#DEMO0667,28,Male,Urban,197595,Digital products,6,3,1732.35,5197.05,Electronics,48,37,FALSE
#DEMO0668,38,Male,Suburban,174415,Gaming,5,1,1747.32,1747.32,Electronics,73,51,FALSE
#DEMO0669,25,Male,Suburban,131045,Technology,13,2,1980.67,3961.34,Electronics,74,34,TRUE
#DEMO0670,27,Female,Urban,159391,Gaming,8,2,1732.8,3465.59,Electronics,47,49,TRUE
#DEMO0671,30,Female,Suburban,189611,Digital products,9,1,1139.71,1139.71,Electronics,30,48,FALSE
#DEMO0672,24,Male,Suburban,198069,Gaming,3,2,1960.04,3920.07,Electronics,71,42,FALSE
#DEMO0673,38,Female,Suburban,170078,Digital products,3,1,1822.75,1822.75,Electronics,31,18,FALSE
#DEMO0674,29,Female,Urban,112806,Technology,5,2,1272.22,2544.44,Electronics,45,31,TRUE
#DEMO0675,27,Female,Urban,113006,Technology,4,1,1685.07,1685.07,Electronics,39,53,FALSE
#DEMO0676,27,Male,Suburban,197522,Gaming,5,1,1532.21,1532.21,Electronics,63,48,TRUE
#DEMO0677,40,Female,Urban,163856,Gaming,14,2,1741.88,3483.76,Electronics,50,36,TRUE
#DEMO0678,39,Male,Suburban,166235,Gaming,6,2,1520.77,3041.55,Electronics,42,46,TRUE
#DEMO0679,32,Male,Suburban,194964,Gaming,5,2,1661.89,3323.78,Electronics,79,24,TRUE
#DEMO0680,33,Male,Urban,178920,Technology,7,1,1496.3,1496.3,Electronics,39,35,TRUE
#DEMO0681,39,Male,Suburban,95930,Digital products,13,2,1611.63,3223.26,Electronics,64,21,FALSE
#DEMO0682,32,Female,Suburban,214520,Digital products,13,2,1239.12,2478.24,Electronics,50,18,FALSE
#DEMO0683,36,Female,Suburban,122796,Technology,12,2,1412.15,2824.29,Electronics,78,50,TRUE
#DEMO0684,39,Male,Urban,152323,Technology,13,1,1841.63,1841.63,Electronics,53,47,FALSE
#DEMO0685,35,Male,Suburban,173736,Technology,10,1,1318.08,1318.08,Electronics,65,37,TRUE
#DEMO0686,24,Male,Urban,201945,Gaming,5,2,1579.58,3159.15,Electronics,41,54,FALSE
#DEMO0687,24,Female,Urban,174706,Gaming,10,2,1235.23,2470.47,Electronics,62,46,FALSE
#DEMO0688,37,Female,Suburban,199162,Digital products,6,3,1593.35,4780.04,Electronics,49,19,FALSE
#DEMO0689,38,Female,Urban,103909,Gaming,12,1,1214.4,1214.4,Electronics,40,47,FALSE
#DEMO0690,40,Female,Urban,100439,Gaming,13,3,1496.21,4488.62,Electronics,36,47,FALSE
#DEMO0691,28,Female,Urban,96712,Technology,11,3,2068.94,6206.83,Electronics,46,49,FALSE
#DEMO0692,40,Female,Suburban,176374,Technology,7,1,1934.33,1934.33,Electronics,51,45,FALSE
#DEMO0693,33,Female,Suburban,145276,Technology,7,1,1982.26,1982.26,Electronics,48,22,TRUE
#DEMO0694,26,Female,Urban,217711,Digital products,14,3,1591.81,4775.42,Electronics,75,42,FALSE
#DEMO0695,33,Male,Urban,170628,Technology,12,1,1830.31,1830.31,Electronics,59,22,TRUE
#DEMO0696,26,Female,Urban,93743,Technology,7,1,2096.0,2096.0,Electronics,36,25,FALSE
#DEMO0697,28,Male,Urban,101942,Gaming,14,2,1997.98,3995.97,Electronics,47,49,FALSE
#DEMO0698,30,Male,Suburban,103928,Gaming,6,3,1872.46,5617.38,Electronics,78,18,TRUE
#DEMO0699,40,Male,Suburban,216185,Gaming,11,3,2055.18,6165.54,Electronics,59,33,FALSE
#DEMO0700,27,Male,Suburban,151158,Gaming,3,3,1887.9,5663.7,Electronics,41,55,TRUE
#DEMO0701,36,Male,Suburban,163284,Digital products,5,1,1174.82,1174.82,Electronics,52,47,TRUE
#DEMO0702,24,Male,Urban,158749,Technology,2,3,1519.31,4557.94,Electronics,30,29,FALSE
#DEMO0703,27,Male,Suburban,181302,Gaming,8,2,2094.48,4188.96,Electronics,36,35,TRUE
#DEMO0704,27,Female,Suburban,126578,Digital products,2,2,1797.01,3594.01,Electronics,73,38,TRUE
#DEMO0705,38,Female,Urban,140862,Technology,10,2,1814.78,3629.56,Electronics,33,21,TRUE
#DEMO0706,34,Male,Suburban,180755,Technology,2,3,1280.9,3842.69,Electronics,73,37,FALSE
#DEMO0707,30,Female,Suburban,148094,Gaming,3,3,1434.09,4302.28,Electronics,39,41,FALSE
#DEMO0708,33,Female,Urban,132138,Digital products,4,1,1318.59,1318.59,Electronics,80,52,FALSE
#DEMO0709,35,Male,Suburban,142432,Digital products,7,1,1344.35,1344.35,Electronics,48,48,TRUE
#DEMO0710,35,Female,Suburban,197421,Technology,3,1,1946.55,1946.55,Electronics,57,18,FALSE
#DEMO0711,25,Male,Suburban,112396,Technology,4,2,1416.69,2833.38,Electronics,50,39,TRUE
#DEMO0712,27,Male,Suburban,173938,Gaming,13,3,1595.23,4785.68,Electronics,39,47,TRUE
#DEMO0713,25,Female,Suburban,202313,Gaming,12,2,1434.62,2869.24,Electronics,78,41,FALSE
#DEMO0714,32,Male,Suburban,157453,Digital products,4,2,1902.75,3805.5,Electronics,73,50,TRUE
#DEMO0715,30,Male,Urban,104592,Technology,7,3,1189.03,3567.09,Electronics,44,45,TRUE
#DEMO0716,40,Male,Suburban,126268,Technology,6,2,1894.61,3789.21,Electronics,39,20,TRUE
#DEMO0717,24,Male,Urban,160404,Digital products,14,3,1399.03,4197.08,Electronics,75,46,FALSE
#DEMO0718,39,Male,Suburban,116772,Technology,2,2,2006.69,4013.39,Electronics,57,50,TRUE
#DEMO0719,31,Female,Urban,209043,Digital products,13,3,2008.22,6024.65,Electronics,41,18,TRUE
#DEMO0720,34,Female,Urban,178343,Gaming,11,1,1913.12,1913.12,Electronics,38,44,TRUE
#DEMO0721,37,Male,Urban,115459,Technology,14,3,1483.05,4449.16,Electronics,66,19,TRUE
#DEMO0722,24,Male,Urban,107884,Digital products,6,1,1817.23,1817.23,Electronics,80,20,FALSE
#DEMO0723,32,Female,Urban,195544,Digital products,8,1,1240.31,1240.31,Electronics,71,29,FALSE
#DEMO0724,30,Male,Suburban,182674,Technology,9,2,1664.58,3329.16,Electronics,74,38,TRUE
#DEMO0725,27,Female,Urban,212607,Digital products,12,1,1222.11,1222.11,Electronics,60,36,TRUE
#DEMO0726,35,Female,Urban,206517,Technology,11,3,1240.16,3720.47,Electronics,37,55,FALSE
#DEMO0727,36,Male,Suburban,119361,Technology,8,2,1997.99,3995.97,Electronics,35,27,FALSE
#DEMO0728,27,Male,Urban,217954,Technology,6,3,1666.13,4998.39,Electronics,44,38,FALSE
#DEMO0729,28,Female,Suburban,199272,Technology,14,1,1583.36,1583.36,Electronics,58,25,FALSE
#DEMO0730,39,Male,Urban,108406,Digital products,12,3,1442.73,4328.2,Electronics,77,51,FALSE
#DEMO0731,35,Female,Suburban,138048,Gaming,5,1,1864.44,1864.44,Electronics,76,46,FALSE
#DEMO0732,38,Male,Suburban,201696,Gaming,11,2,1944.83,3889.66,Electronics,44,47,TRUE
#DEMO0733,30,Male,Suburban,150254,Technology,10,1,1525.61,1525.61,Electronics,35,23,TRUE
#DEMO0734,35,Male,Suburban,142590,Technology,9,3,1492.14,4476.43,Electronics,37,23,FALSE
#DEMO0735,34,Male,Suburban,208254,Technology,11,3,1874.3,5622.89,Electronics,44,44,TRUE
#DEMO0736,30,Male,Suburban,116744,Digital products,6,3,2021.92,6065.77,Electronics,37,41,FALSE
#DEMO0737,32,Male,Urban,213617,Technology,11,2,2074.89,4149.77,Electronics,33,22,FALSE
#DEMO0738,24,Female,Suburban,149635,Digital products,3,3,1872.29,5616.86,Electronics,43,23,TRUE
#DEMO0739,26,Male,Suburban,200016,Technology,11,3,1519.53,4558.59,Electronics,69,19,FALSE
#DEMO0740,27,Female,Urban,158274,Gaming,9,1,1504.42,1504.42,Electronics,79,39,FALSE
#DEMO0741,24,Female,Urban,132089,Gaming,4,1,1395.82,1395.82,Electronics,45,44,FALSE
#DEMO0742,34,Male,Suburban,93694,Technology,9,1,1136.03,1136.03,Electronics,36,37,FALSE
#DEMO0743,36,Female,Urban,172284,Digital products,13,3,1100.82,3302.47,Electronics,42,54,TRUE
#DEMO0744,33,Female,Suburban,149528,Technology,7,1,1473.81,1473.81,Electronics,65,26,FALSE
#DEMO0745,34,Female,Urban,155379,Digital products,7,3,1939.17,5817.52,Electronics,32,52,TRUE
#DEMO0746,39,Male,Urban,174403,Technology,4,2,1213.87,2427.74,Electronics,50,39,TRUE
#DEMO0747,40,Female,Urban,151357,Gaming,3,1,1345.86,1345.86,Electronics,48,22,TRUE
#DEMO0748,36,Female,Urban,188412,Technology,5,3,1671.99,5015.97,Electronics,36,20,FALSE
#DEMO0749,25,Male,Urban,153964,Technology,7,3,1765.69,5297.06,Electronics,57,27,TRUE
#DEMO0750,29,Male,Suburban,178585,Digital products,5,2,1858.94,3717.89,Electronics,67,27,TRUE
